latitude,longitude,pointValue
37.67056,-122.08718,70.2
37.52776,-122.51292,99.5
37.44942,-121.91015,75.1
36.67469,-121.65748,99.9
36.5579,-121.91955,99.9
37.221,-121.97906,94.3
37.6555,-122.43684,98.5
37.35354,-121.93868,87.4
38.0525,-122.15345,98.8
38.10668,-122.56941,94.3
37.86089,-122.48673,85.7
